crash_time, benchmark, fuzzer, trial, bug_type, stack_hash, bug_addr, bug_code_line1, bug_code_line2, bug_code_line3
8259, aspell_aspell_fuzzer, aflchurn_texp03, trial-763213, heap-buffer-overflow, a7033cb9, 0x51b03a, acommon::DecodeUtf8::decode() const convert.cpp:847, acommon::Convert::convert() const convert.hpp:160, acommon::ConvP::operator()() convert.hpp:302
3185, aspell_aspell_fuzzer, afl, trial-753121, heap-buffer-overflow, a7033cb9, 0x51b03a, acommon::DecodeUtf8::decode() const convert.cpp:847, acommon::Convert::convert() const convert.hpp:160, acommon::ConvP::operator()() convert.hpp:302
12306, aspell_aspell_fuzzer, afl, trial-753122, heap-buffer-overflow, a7033cb9, 0x51b03a, acommon::DecodeUtf8::decode() const convert.cpp:847, acommon::Convert::convert() const convert.hpp:160, acommon::ConvP::operator()() convert.hpp:302
1750, aspell_aspell_fuzzer, afl, trial-753123, heap-buffer-overflow, a7033cb9, 0x51b03a, acommon::DecodeUtf8::decode() const convert.cpp:847, acommon::Convert::convert() const convert.hpp:160, acommon::ConvP::operator()() convert.hpp:302
4154, aspell_aspell_fuzzer, afl, trial-753124, heap-buffer-overflow, a7033cb9, 0x51b03a, acommon::DecodeUtf8::decode() const convert.cpp:847, acommon::Convert::convert() const convert.hpp:160, acommon::ConvP::operator()() convert.hpp:302
10874, aspell_aspell_fuzzer, afl, trial-753125, heap-buffer-overflow, a7033cb9, 0x51b03a, acommon::DecodeUtf8::decode() const convert.cpp:847, acommon::Convert::convert() const convert.hpp:160, acommon::ConvP::operator()() convert.hpp:302
10653, aspell_aspell_fuzzer, afl, trial-753126, heap-buffer-overflow, a7033cb9, 0x51b03a, acommon::DecodeUtf8::decode() const convert.cpp:847, acommon::Convert::convert() const convert.hpp:160, acommon::ConvP::operator()() convert.hpp:302
10884, aspell_aspell_fuzzer, afl, trial-753127, heap-buffer-overflow, a7033cb9, 0x51b03a, acommon::DecodeUtf8::decode() const convert.cpp:847, acommon::Convert::convert() const convert.hpp:160, acommon::ConvP::operator()() convert.hpp:302
5109, aspell_aspell_fuzzer, afl, trial-753128, heap-buffer-overflow, a7033cb9, 0x51b03a, acommon::DecodeUtf8::decode() const convert.cpp:847, acommon::Convert::convert() const convert.hpp:160, acommon::ConvP::operator()() convert.hpp:302
248, aspell_aspell_fuzzer, afl, trial-753129, heap-buffer-overflow, a7033cb9, 0x51b03a, acommon::DecodeUtf8::decode() const convert.cpp:847, acommon::Convert::convert() const convert.hpp:160, acommon::ConvP::operator()() convert.hpp:302
14869, aspell_aspell_fuzzer, afl, trial-753130, heap-buffer-overflow, a7033cb9, 0x51b03a, acommon::DecodeUtf8::decode() const convert.cpp:847, acommon::Convert::convert() const convert.hpp:160, acommon::ConvP::operator()() convert.hpp:302
6677, aspell_aspell_fuzzer, afl, trial-753132, heap-buffer-overflow, a7033cb9, 0x51b03a, acommon::DecodeUtf8::decode() const convert.cpp:847, acommon::Convert::convert() const convert.hpp:160, acommon::ConvP::operator()() convert.hpp:302
4640, aspell_aspell_fuzzer, afl, trial-753133, heap-buffer-overflow, a7033cb9, 0x51b03a, acommon::DecodeUtf8::decode() const convert.cpp:847, acommon::Convert::convert() const convert.hpp:160, acommon::ConvP::operator()() convert.hpp:302
14465, aspell_aspell_fuzzer, afl, trial-753134, heap-buffer-overflow, a7033cb9, 0x51b03a, acommon::DecodeUtf8::decode() const convert.cpp:847, acommon::Convert::convert() const convert.hpp:160, acommon::ConvP::operator()() convert.hpp:302
7002, aspell_aspell_fuzzer, afl, trial-753135, heap-buffer-overflow, a7033cb9, 0x51b03a, acommon::DecodeUtf8::decode() const convert.cpp:847, acommon::Convert::convert() const convert.hpp:160, acommon::ConvP::operator()() convert.hpp:302
1516, aspell_aspell_fuzzer, afl, trial-753136, heap-buffer-overflow, a7033cb9, 0x51b03a, acommon::DecodeUtf8::decode() const convert.cpp:847, acommon::Convert::convert() const convert.hpp:160, acommon::ConvP::operator()() convert.hpp:302
3042, aspell_aspell_fuzzer, afl, trial-753137, heap-buffer-overflow, a7033cb9, 0x51b03a, acommon::DecodeUtf8::decode() const convert.cpp:847, acommon::Convert::convert() const convert.hpp:160, acommon::ConvP::operator()() convert.hpp:302
184, aspell_aspell_fuzzer, afl, trial-753138, heap-buffer-overflow, a7033cb9, 0x51b03a, acommon::DecodeUtf8::decode() const convert.cpp:847, acommon::Convert::convert() const convert.hpp:160, acommon::ConvP::operator()() convert.hpp:302
16870, aspell_aspell_fuzzer, afl, trial-753139, heap-buffer-overflow, a7033cb9, 0x51b03a, acommon::DecodeUtf8::decode() const convert.cpp:847, acommon::Convert::convert() const convert.hpp:160, acommon::ConvP::operator()() convert.hpp:302
5268, aspell_aspell_fuzzer, afl, trial-753140, heap-buffer-overflow, a7033cb9, 0x51b03a, acommon::DecodeUtf8::decode() const convert.cpp:847, acommon::Convert::convert() const convert.hpp:160, acommon::ConvP::operator()() convert.hpp:302
46, aspell_aspell_fuzzer, afl, trial-757661, heap-buffer-overflow, a7033cb9, 0x51b03a, acommon::DecodeUtf8::decode() const convert.cpp:847, acommon::Convert::convert() const convert.hpp:160, acommon::ConvP::operator()() convert.hpp:302
13941, aspell_aspell_fuzzer, afl, trial-762935, heap-buffer-overflow, a7033cb9, 0x51b03a, acommon::DecodeUtf8::decode() const convert.cpp:847, acommon::Convert::convert() const convert.hpp:160, acommon::ConvP::operator()() convert.hpp:302
1752, aspell_aspell_fuzzer, afl, trial-763207, heap-buffer-overflow, a7033cb9, 0x51b03a, acommon::DecodeUtf8::decode() const convert.cpp:847, acommon::Convert::convert() const convert.hpp:160, acommon::ConvP::operator()() convert.hpp:302
667, file_magic_fuzzer, aflchurn, trial-753501, heap-buffer-overflow, a499164a, 0x54e00a, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
20, file_magic_fuzzer, aflchurn, trial-753502, heap-buffer-overflow, a499164a, 0x54e002, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
413, file_magic_fuzzer, aflchurn, trial-753503, heap-buffer-overflow, a499164a, 0x54e002, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
593, file_magic_fuzzer, aflchurn, trial-753504, heap-buffer-overflow, a499164a, 0x54dfd2, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
638, file_magic_fuzzer, aflchurn, trial-753505, heap-buffer-overflow, a499164a, 0x54dfd2, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
619, file_magic_fuzzer, aflchurn, trial-753506, heap-buffer-overflow, a499164a, 0x54dfd2, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
409, file_magic_fuzzer, aflchurn, trial-753507, heap-buffer-overflow, a499164a, 0x54e002, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
424, file_magic_fuzzer, aflchurn, trial-753508, heap-buffer-overflow, a499164a, 0x54dfd2, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
480, file_magic_fuzzer, aflchurn, trial-753509, heap-buffer-overflow, a499164a, 0x54dfd2, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
486, file_magic_fuzzer, aflchurn, trial-753510, heap-buffer-overflow, a499164a, 0x54e002, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
204, file_magic_fuzzer, aflchurn, trial-753511, heap-buffer-overflow, a499164a, 0x54e00a, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
424, file_magic_fuzzer, aflchurn, trial-753512, heap-buffer-overflow, a499164a, 0x54dfd2, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
489, file_magic_fuzzer, aflchurn, trial-753513, heap-buffer-overflow, a499164a, 0x54dfd2, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
856, file_magic_fuzzer, aflchurn, trial-753514, heap-buffer-overflow, a499164a, 0x54dfd2, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
759, file_magic_fuzzer, aflchurn, trial-753515, heap-buffer-overflow, a499164a, 0x54e00a, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
387, file_magic_fuzzer, aflchurn, trial-753516, heap-buffer-overflow, a499164a, 0x54e002, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
592, file_magic_fuzzer, aflchurn, trial-753517, heap-buffer-overflow, a499164a, 0x54e002, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
1338, file_magic_fuzzer, aflchurn, trial-753518, heap-buffer-overflow, a499164a, 0x54e00a, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
424, file_magic_fuzzer, aflchurn, trial-753519, heap-buffer-overflow, a499164a, 0x54e00a, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
143, file_magic_fuzzer, aflchurn, trial-753520, heap-buffer-overflow, a499164a, 0x54dfd2, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
382, file_magic_fuzzer, aflchurn, trial-757796, heap-buffer-overflow, a499164a, 0x54dfd2, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
736, file_magic_fuzzer, aflchurn, trial-757971, heap-buffer-overflow, a499164a, 0x54e00a, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
275, file_magic_fuzzer, aflchurn, trial-758113, heap-buffer-overflow, a499164a, 0x54e00a, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
728, file_magic_fuzzer, aflchurn, trial-758167, heap-buffer-overflow, a499164a, 0x54e002, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
440, file_magic_fuzzer, aflchurn, trial-763088, heap-buffer-overflow, a499164a, 0x54dfd2, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
653, file_magic_fuzzer, aflchurn_noaco, trial-753881, heap-buffer-overflow, a499164a, 0x54dfd2, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
188, file_magic_fuzzer, aflchurn_noaco, trial-753882, heap-buffer-overflow, a499164a, 0x54e002, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
348, file_magic_fuzzer, aflchurn_noaco, trial-753883, heap-buffer-overflow, a499164a, 0x54dfd2, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
566, file_magic_fuzzer, aflchurn_noaco, trial-753884, heap-buffer-overflow, a499164a, 0x54e002, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
526, file_magic_fuzzer, aflchurn_noaco, trial-753885, heap-buffer-overflow, a499164a, 0x54dfd2, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
51, file_magic_fuzzer, aflchurn_noaco, trial-753886, heap-buffer-overflow, a499164a, 0x54dfd2, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
668, file_magic_fuzzer, aflchurn_noaco, trial-753887, heap-buffer-overflow, a499164a, 0x54e00a, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
598, file_magic_fuzzer, aflchurn_noaco, trial-753888, heap-buffer-overflow, a499164a, 0x54e00a, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
643, file_magic_fuzzer, aflchurn_noaco, trial-753889, heap-buffer-overflow, a499164a, 0x54dfd2, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
281, file_magic_fuzzer, aflchurn_noaco, trial-753890, heap-buffer-overflow, a499164a, 0x54e00a, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
496, file_magic_fuzzer, aflchurn_noaco, trial-753891, heap-buffer-overflow, a499164a, 0x54e002, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
644, file_magic_fuzzer, aflchurn_noaco, trial-753892, heap-buffer-overflow, a499164a, 0x54dfd2, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
491, file_magic_fuzzer, aflchurn_noaco, trial-753893, heap-buffer-overflow, a499164a, 0x54dfd2, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
486, file_magic_fuzzer, aflchurn_noaco, trial-753894, heap-buffer-overflow, a499164a, 0x54dfd2, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
512, file_magic_fuzzer, aflchurn_noaco, trial-753895, heap-buffer-overflow, a499164a, 0x54e00a, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
286, file_magic_fuzzer, aflchurn_noaco, trial-753896, heap-buffer-overflow, a499164a, 0x54dfd2, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
731, file_magic_fuzzer, aflchurn_noaco, trial-753897, heap-buffer-overflow, a499164a, 0x54dfd2, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
450, file_magic_fuzzer, aflchurn_noaco, trial-753898, heap-buffer-overflow, a499164a, 0x54e002, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
439, file_magic_fuzzer, aflchurn_noaco, trial-753899, heap-buffer-overflow, a499164a, 0x54e00a, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
179, file_magic_fuzzer, aflchurn_noaco, trial-753900, heap-buffer-overflow, a499164a, 0x54dfd2, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
988, file_magic_fuzzer, aflchurn_noaco, trial-763041, heap-buffer-overflow, a499164a, 0x54e002, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
368, file_magic_fuzzer, aflchurn_noage, trial-754261, heap-buffer-overflow, a499164a, 0x54e002, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
500, file_magic_fuzzer, aflchurn_noage, trial-754262, heap-buffer-overflow, a499164a, 0x54dfd2, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
455, file_magic_fuzzer, aflchurn_noage, trial-754263, heap-buffer-overflow, a499164a, 0x54e002, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
474, file_magic_fuzzer, aflchurn_noage, trial-754264, heap-buffer-overflow, a499164a, 0x54e00a, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
357, file_magic_fuzzer, aflchurn_noage, trial-754265, heap-buffer-overflow, a499164a, 0x54e00a, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
393, file_magic_fuzzer, aflchurn_noage, trial-754266, heap-buffer-overflow, a499164a, 0x54dfd2, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
368, file_magic_fuzzer, aflchurn_noage, trial-754267, heap-buffer-overflow, a499164a, 0x54e00a, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
379, file_magic_fuzzer, aflchurn_noage, trial-754268, heap-buffer-overflow, a499164a, 0x54dfd2, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
67, file_magic_fuzzer, aflchurn_noage, trial-754269, heap-buffer-overflow, a499164a, 0x54e002, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
491, file_magic_fuzzer, aflchurn_noage, trial-754270, heap-buffer-overflow, a499164a, 0x54e002, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
494, file_magic_fuzzer, aflchurn_noage, trial-754271, heap-buffer-overflow, a499164a, 0x54e002, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
815, file_magic_fuzzer, aflchurn_noage, trial-754272, heap-buffer-overflow, a499164a, 0x54dfd2, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
495, file_magic_fuzzer, aflchurn_noage, trial-754273, heap-buffer-overflow, a499164a, 0x54dfd2, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
521, file_magic_fuzzer, aflchurn_noage, trial-754274, heap-buffer-overflow, a499164a, 0x54e00a, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
485, file_magic_fuzzer, aflchurn_noage, trial-754275, heap-buffer-overflow, a499164a, 0x54e002, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
541, file_magic_fuzzer, aflchurn_noage, trial-754276, heap-buffer-overflow, a499164a, 0x54e002, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
429, file_magic_fuzzer, aflchurn_noage, trial-754277, heap-buffer-overflow, a499164a, 0x54e00a, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
515, file_magic_fuzzer, aflchurn_noage, trial-754278, heap-buffer-overflow, a499164a, 0x54e002, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
276, file_magic_fuzzer, aflchurn_noage, trial-754279, heap-buffer-overflow, a499164a, 0x54e002, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
224, file_magic_fuzzer, aflchurn_noage, trial-754280, heap-buffer-overflow, a499164a, 0x54dfd2, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
623, file_magic_fuzzer, aflchurn_noage, trial-757913, heap-buffer-overflow, a499164a, 0x54dfd2, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
740, file_magic_fuzzer, aflchurn_noage, trial-758171, heap-buffer-overflow, a499164a, 0x54dfd2, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
938, file_magic_fuzzer, aflchurn_noage, trial-758229, heap-buffer-overflow, a499164a, 0x54dfd2, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
700, file_magic_fuzzer, aflchurn_noage, trial-762997, heap-buffer-overflow, a499164a, 0x54dfd2, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
440, file_magic_fuzzer, aflchurn_noage, trial-763039, heap-buffer-overflow, a499164a, 0x54dfd2, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
97, file_magic_fuzzer, aflchurn_nochurn, trial-754641, heap-buffer-overflow, a499164a, 0x54dfd2, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
690, file_magic_fuzzer, aflchurn_nochurn, trial-754642, heap-buffer-overflow, a499164a, 0x54dfd2, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
255, file_magic_fuzzer, aflchurn_nochurn, trial-754643, heap-buffer-overflow, a499164a, 0x54dfd2, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
351, file_magic_fuzzer, aflchurn_nochurn, trial-754644, heap-buffer-overflow, a499164a, 0x54dfd2, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
245, file_magic_fuzzer, aflchurn_nochurn, trial-754645, heap-buffer-overflow, a499164a, 0x54e00a, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
214, file_magic_fuzzer, aflchurn_nochurn, trial-754646, heap-buffer-overflow, a499164a, 0x54e002, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
128, file_magic_fuzzer, aflchurn_nochurn, trial-754647, heap-buffer-overflow, a499164a, 0x54e002, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
276, file_magic_fuzzer, aflchurn_nochurn, trial-754648, heap-buffer-overflow, a499164a, 0x54dfd2, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
290, file_magic_fuzzer, aflchurn_nochurn, trial-754649, heap-buffer-overflow, a499164a, 0x54dfd2, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
323, file_magic_fuzzer, aflchurn_nochurn, trial-754650, heap-buffer-overflow, a499164a, 0x54e00a, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
505, file_magic_fuzzer, aflchurn_nochurn, trial-754651, heap-buffer-overflow, a499164a, 0x54dfd2, file_encoding ??:?, file_buffer ??:?, magic_buffer ??:?
